Deployment #,SD #,Date,Time,Video #,Carcass #,Partial Scavenge?,Full Scavenge (Carcass Removal)?,Camera Trappers? ,Deer Mouse,Common Raven,American Crow,Rat,Coyote,Domestic Dog,Raccoon,Gray Fox,Striped Skunk,Virginia Opossum,Western Gull,Domestic Cat,Human Visitors,Domestic Dog Visitors,Camera Failure?
8,17,5/2/23,16:31:40,0135,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:33:38,0136,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:35:14,0137,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:42:00,0138,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:42:50,0139,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:44:10,0140,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:45:02,0141,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:46:20,0142,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:48:12,0143,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:49:46,0144,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:51:12,0145,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:52:24,0146,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:53:34,0147,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:54:46,0148,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:55:56,0149,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:56:58,0150,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:58:18,0151,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,16:59:18,0152,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,17:00:28,0153,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,17:01:28,0154,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,17:03:34,0155,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,17:05:00,0156,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,18:30:30,0001,161,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:33:06,0002,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:34:52,0003,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:36:16,0004,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:37:10,0005,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:40:02,0006,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:45:10,0007,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:47:04,0008,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:47:56,0009,161,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:49:38,0010,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:51:44,0011,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:57:14,0012,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,20:58:26,0013,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,21:04:18,0014,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,21:12:54,0015,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,21:31:18,0016,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,21:48:56,0017,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,21:54:40,0018,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:00:40,0019,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:01:38,0020,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:39:18,0021,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:40:26,0022,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:47:26,0023,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:50:04,0024,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:52:54,0025,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:55:18,0026,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:56:24,0027,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,22:58:46,0028,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,23:16:16,0029,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,23:20:10,0030,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,23:34:40,0031,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/1/23,23:37:00,0032,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,0:07:04,0033,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,0:10:24,0034,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,0:12:32,0035,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:05:16,0036,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:06:46,0037,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:12:14,0038,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:17:18,0039,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:20:48,0040,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:22:56,0041,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:24:14,0042,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:25:12,0043,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:40:36,0044,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:43:56,0045,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,1:54:10,0046,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,2:06:52,0047,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,2:08:44,0048,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,2:58:28,0049,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:02:00,0050,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:09:46,0051,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:13:06,0052,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:14:24,0053,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:15:50,0054,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:18:52,0055,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:19:52,0056,161,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:26:16,0057,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:37:12,0058,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:39:16,0059,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:41:20,0060,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:44:12,0061,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:48:20,0062,161,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,17,5/2/23,3:54:06,0063,161,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,0:04:18,0076,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,0:13:32,0016,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,0:19:20,0017,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,0:23:22,0077,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,0:26:44,0078,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,0:43:12,0018,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,0:46:08,0079,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,0:49:00,0080,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,1:08:50,0081,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,1:22:26,0082,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,1:49:22,0019,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,1:55:06,0020,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,1:58:48,0021,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,1:59:22,0083,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,1:59:50,0022,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:00:40,0084,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:02:14,0085,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:03:12,0023,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:06:08,0024,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:12:12,0025,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:15:24,0026,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:18:32,0027,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:22:38,0028,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:39:22,0086,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:40:14,0087,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:42:02,0088,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,2:55:30,0029,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,2:56:00,0089,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,3:02:12,0030,160,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,3:27:34,0031,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,3:32:28,0032,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,3:33:54,0033,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,4:02:12,0090,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:21:58,0034,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:23:10,0035,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:24:22,0036,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:26:18,0037,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:27:10,0038,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,4:28:52,0091,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,4:31:32,0092,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:32:04,0039,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,4:33:34,0093,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,4:35:18,0094,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:44:24,0040,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,4:58:24,0041,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,5:00:20,0095,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,5:02:30,0096,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,5:10:14,0042,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,5:17:00,0097,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,5:18:58,0098,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,5:45:22,0099,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,6:08:52,0100,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,7:27:28,0101,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,7:28:48,0102,178,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:37:48,0043,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:40:44,0044,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:41:00,0045,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:41:02,0046,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:42:22,0047,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,7:43:22,0048,165,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,13:36:48,0049,165,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,14:46:00,0050,165,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,16:50:14,0051,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,16:51:34,0052,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,16:52:34,0053,175,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,18:09:26,0001,160,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/3/23,18:16:36,0103,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:33:50,0054,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:36:08,0055,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:37:58,0056,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:38:50,0057,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:42:54,0058,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:49:16,0059,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:50:26,0060,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,20:52:32,0002,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,20:52:46,0061,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,20:53:32,0003,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,20:59:22,0004,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:08:12,0062,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:13:52,0063,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:15:52,0005,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:16:48,0064,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:19:52,0065,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:21:30,0066,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:23:36,0067,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:23:52,0006,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:26:00,0068,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:28:38,0007,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:29:46,0008,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:33:32,0069,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:35:06,0009,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:35:12,0070,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:39:38,0010,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,21:41:22,0071,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:55:22,0011,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,21:56:56,0012,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,22:01:08,0072,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,22:07:38,0073,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,22:08:38,0074,175,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/2/23,22:27:36,0075,175,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,22:35:30,0013,160,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,23:40:00,0014,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
8,20,5/1/23,23:50:54,0015,160,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,7:14:12,0006,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,7:14:24,0007,185,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,7:22:24,0075,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,7:24:12,0076,199,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,7:58:58,0077,199,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,8:00:38,0078,199,TRUE,FALSE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,8:38:40,0008,185,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,9:08:34,0009,185,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,9:09:26,0010,185,FALSE,TRUE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,10:06:08,0079,199,TRUE,FALSE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,10:07:06,0080,199,FALSE,TRUE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,10:43:28,0011,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,10:51:30,0012,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,10:57:02,0013,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,10:58:02,0014,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:11:32,0015,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:17:10,0016,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:20:36,0017,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:22:46,0018,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:37:56,0019,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:43:08,0020,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:48:34,0021,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:50:58,0022,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:53:04,0023,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:54:08,0024,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:55:46,0025,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,11:59:36,0026,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,12:00:42,0027,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
9,8,5/9/23,12:02:04,0028,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:05:52,0029,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:11:40,0030,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:13:46,0031,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:21:14,0032,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:25:30,0033,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:38:42,0034,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:42:18,0035,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:43:14,0036,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:44:30,0037,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:46:44,0038,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:48:04,0039,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:49:32,0040,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/10/23,12:50:18,0081,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
9,8,5/9/23,12:51:18,0041,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
